"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"Camkmt10",78.8135390542908,54.0619902120718,"Camkmt","Glutamatergic_L2/3 IT PPP_3065_61407",0.115808459466503
"Calm110",1270.80188875199,99.4779771615008,"Calm1","Glutamatergic_L2/3 IT PPP_3065_61407",-0.267112218593339
"Calm210",1766.32515288021,99.673735725938,"Calm2","Glutamatergic_L2/3 IT PPP_3065_61407",-0.480711354260186
"Calm310",916.904326587325,99.347471451876,"Calm3","Glutamatergic_L2/3 IT PPP_3065_61407",-0.172717157833236
"Actb10",1118.20652442285,98.3360522022839,"Actb","Glutamatergic_L2/3 IT PPP_3065_61407",-0.442075354652488
"Camkmt11",74.258306990703,58.4532374100719,"Camkmt","Glutamatergic_L2/3 IT RHP_1112_61407",-0.159746337857192
"Calm111",1243.3660753435,99.8201438848921,"Calm1","Glutamatergic_L2/3 IT RHP_1112_61407",-0.446506747326165
"Calm211",1627.23710688819,100,"Calm2","Glutamatergic_L2/3 IT RHP_1112_61407",-1.01117758255494
"Calm311",929.501983916234,99.6402877697842,"Calm3","Glutamatergic_L2/3 IT RHP_1112_61407",-0.000505434370633386
"Actb11",1167.51582582215,99.6402877697842,"Actb","Glutamatergic_L2/3 IT RHP_1112_61407",-0.299055100928774
"Camkmt12",77.0398898269174,56.0009413241293,"Camkmt","Glutamatergic_L3 IT ENT_12748_61407",0.00851698747347202
"Calm112",1288.5129527289,99.419516786947,"Calm1","Glutamatergic_L3 IT ENT_12748_61407",-0.151304900319655
"Calm212",1693.71301124334,99.411672419203,"Calm2","Glutamatergic_L3 IT ENT_12748_61407",-0.757645929246756
"Calm312",867.31845130993,98.9174772513335,"Calm3","Glutamatergic_L3 IT ENT_12748_61407",-0.850562952330739
"Actb12",1324.83992116695,98.9645434577973,"Actb","Glutamatergic_L3 IT ENT_12748_61407",0.157259050652075
"Camkmt13",121.036068748487,100,"Camkmt","Glutamatergic_L4 RSP-ACA_1_61407",2
"Calm113",968.288549987896,100,"Calm1","Glutamatergic_L4 RSP-ACA_1_61407",-2
"Calm213",847.252481239409,100,"Calm2","Glutamatergic_L4 RSP-ACA_1_61407",-2
"Calm313",1089.32461873638,100,"Calm3","Glutamatergic_L4 RSP-ACA_1_61407",2
"Actb13",363.108206245461,100,"Actb","Glutamatergic_L4 RSP-ACA_1_61407",-2
"Camkmt14",74.0651621989515,43.2671081677704,"Camkmt","Glutamatergic_L4/5 IT CTX_453_61407",-0.171430039851352
"Calm114",1347.81389837949,99.7792494481236,"Calm1","Glutamatergic_L4/5 IT CTX_453_61407",0.236446140263914
