"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"Calm220",1337.41291003095,99.5697602950215,"Calm2","GABAergic_Pvalb_1627_47444",-0.085248262355814
"Calm320",742.298422833398,98.8936693300553,"Calm3","GABAergic_Pvalb_1627_47444",-0.0537103602169817
"Actb20",2950.55795566835,99.6312231100184,"Actb","GABAergic_Pvalb_1627_47444",-0.0875059275950996
"Camkmt21",64.80211373573,50,"Camkmt","Non-Neuronal_SMC-Peri_10_47444",-0.281116824191799
"Calm121",1798.24990961162,100,"Calm1","Non-Neuronal_SMC-Peri_10_47444",1.89907497849473
"Calm221",1370.2390526212,100,"Calm2","Non-Neuronal_SMC-Peri_10_47444",0.178731568517009
"Calm321",959.439740827654,100,"Calm3","Non-Neuronal_SMC-Peri_10_47444",2
"Actb21",2966.52468092099,100,"Actb","Non-Neuronal_SMC-Peri_10_47444",-0.0784214940312963
"Camkmt22",76.9280134888892,59.8802395209581,"Camkmt","GABAergic_Sncg_835_47444",0.207786175910661
"Calm122",1537.93592553006,99.7604790419162,"Calm1","GABAergic_Sncg_835_47444",0.384203016751859
"Calm222",1342.86519647787,99.5209580838323,"Calm2","GABAergic_Sncg_835_47444",-0.0414023048184666
"Calm322",745.817750983124,99.4011976047904,"Calm3","GABAergic_Sncg_835_47444",-0.00816258014203047
"Actb22",2635.15749193587,99.1616766467066,"Actb","GABAergic_Sncg_835_47444",-0.266956285350585
"Camkmt23",77.0636345079708,59.2776673293572,"Camkmt","GABAergic_Sst_3018_47444",0.213254266894069
"Calm123",1512.32503224761,99.5029821073559,"Calm1","GABAergic_Sst_3018_47444",0.235162909338299
"Calm223",1331.76333020383,99.3373094764745,"Calm2","GABAergic_Sst_3018_47444",-0.130680805127658
"Calm323",745.66353079635,98.9396951623592,"Calm3","GABAergic_Sst_3018_47444",-0.0101585256326068
"Actb23",2907.33554597258,99.5692511597084,"Actb","GABAergic_Sst_3018_47444",-0.112097764877684
"Camkmt24",73.7372444051945,57.4074074074074,"Camkmt","GABAergic_Sst Chodl_162_47444",0.0791378603705234
"Calm124",1424.45975367539,99.3827160493827,"Calm1","GABAergic_Sst Chodl_162_47444",-0.276160550249942
"Calm224",1261.82090912732,100,"Calm2","GABAergic_Sst Chodl_162_47444",-0.693140693183403
"Calm324",707.119262927481,99.3827160493827,"Calm3","GABAergic_Sst Chodl_162_47444",-0.509005396782742
"Actb24",3159.68042909193,100,"Actb","GABAergic_Sst Chodl_162_47444",0.0314764677586459
"Camkmt25",75.1879231181361,59.8277608915907,"Camkmt","GABAergic_Vip_1974_47444",0.137627637573005
"Calm125",1473.45526563532,99.5947315096251,"Calm1","GABAergic_Vip_1974_47444",0.0089640756175722
"Calm225",1372.87752035631,99.5440729483283,"Calm2","GABAergic_Vip_1974_47444",0.199949482396547
"Calm325",737.627439030409,98.7841945288754,"Calm3","GABAergic_Vip_1974_47444",-0.114163075604945
"Actb25",3063.88723104484,99.6960486322188,"Actb","GABAergic_Vip_1974_47444",-0.0230260635840887
