"","avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
"Camkmt10",95.0948518153094,47.2353870458136,"Camkmt","Glutamatergic_L2/3 IT RHP_1899_50530",0.1727625230531
"Calm110",1197.26378175806,99.2101105845182,"Calm1","Glutamatergic_L2/3 IT RHP_1899_50530",-0.101131772757092
"Calm210",2054.49823620437,99.4734070563454,"Calm2","Glutamatergic_L2/3 IT RHP_1899_50530",0.370575607912443
"Calm310",902.885749008945,98.4728804634018,"Calm3","Glutamatergic_L2/3 IT RHP_1899_50530",0.566049112818315
"Actb10",1249.35314485107,96.2611901000527,"Actb","Glutamatergic_L2/3 IT RHP_1899_50530",-0.275813963952448
"Camkmt11",95.0114554788307,40.5405405405405,"Camkmt","Glutamatergic_L3 IT ENT_111_50530",0.168015847859844
"Calm111",1167.65837060507,99.0990990990991,"Calm1","Glutamatergic_L3 IT ENT_111_50530",-0.369294363424823
"Calm211",2046.3607833479,100,"Calm2","Glutamatergic_L3 IT ENT_111_50530",0.331471650066884
"Calm311",920.64629107057,98.1981981981982,"Calm3","Glutamatergic_L3 IT ENT_111_50530",0.823326932010665
"Actb11",1223.1968534582,97.2972972972973,"Actb","Glutamatergic_L3 IT ENT_111_50530",-0.323292587123643
"Camkmt12",45.3216027286174,21.0526315789474,"Camkmt","Glutamatergic_L4 RSP-ACA_19_50530",-2
"Calm112",1358.44044745559,100,"Calm1","Glutamatergic_L4 RSP-ACA_19_50530",1.35878891556843
"Calm212",2077.05768246579,100,"Calm2","Glutamatergic_L4 RSP-ACA_19_50530",0.478983441565749
"Calm312",866.178795415785,100,"Calm3","Glutamatergic_L4 RSP-ACA_19_50530",0.0343150623104892
"Actb12",1104.85585071301,100,"Actb","Glutamatergic_L4 RSP-ACA_19_50530",-0.538103922211182
"Camkmt13",107.911231308946,49.1379310344828,"Camkmt","Glutamatergic_L4/5 IT CTX_116_50530",0.902233302927284
"Calm113",1125.25656484329,99.1379310344828,"Calm1","Glutamatergic_L4/5 IT CTX_116_50530",-0.753365303136105
"Calm213",2073.6699689613,99.1379310344828,"Calm2","Glutamatergic_L4/5 IT CTX_116_50530",0.462704022390104
"Calm313",892.314586105607,98.2758620689655,"Calm3","Glutamatergic_L4/5 IT CTX_116_50530",0.412916076187972
"Actb13",1378.57554851873,100,"Actb","Glutamatergic_L4/5 IT CTX_116_50530",-0.0412508251320226
"Camkmt14",120.563795244461,63.6363636363636,"Camkmt","Glutamatergic_L5 IT CTX_22_50530",1.62238018107103
"Calm114",1394.17066892807,100,"Calm1","Glutamatergic_L5 IT CTX_22_50530",1.68242937121607
"Calm214",2316.96847301215,100,"Calm2","Glutamatergic_L5 IT CTX_22_50530",1.63185788590282
"Calm314",756.421800297463,100,"Calm3","Glutamatergic_L5 IT CTX_22_50530",-1.55561615978661
"Actb14",652.979439917098,86.3636363636364,"Actb","Glutamatergic_L5 IT CTX_22_50530",-1.35834519823481
"Camkmt15",92.1006620775897,47.7477477477478,"Camkmt","Glutamatergic_L5 PPP_1110_50530",0.00234201356754762
"Calm115",1245.9722896296,99.1891891891892,"Calm1","Glutamatergic_L5 PPP_1110_50530",0.340064587965334
"Calm215",1961.94804158905,99.6396396396396,"Calm2","Glutamatergic_L5 PPP_1110_50530",-0.0741678483840985
"Calm315",881.341606226952,98.3783783783784,"Calm3","Glutamatergic_L5 PPP_1110_50530",0.253962350371133
"Actb15",1338.73734981248,98.018018018018,"Actb","Glutamatergic_L5 PPP_1110_50530",-0.113564701582748
"Camkmt16",76.9452875259777,44.0677966101695,"Camkmt","Glutamatergic_L5 PT CTX_59_50530",-0.860257513774699
"Calm116",1207.78467049358,100,"Calm1","Glutamatergic_L5 PT CTX_59_50530",-0.0058347081474495
"Calm216",2078.83710513624,100,"Calm2","Glutamatergic_L5 PT CTX_59_50530",0.487534332160399
"Calm316",905.550370759887,98.3050847457627,"Calm3","Glutamatergic_L5 PT CTX_59_50530",0.604648614493219
"Actb16",1692.31206851374,100,"Actb","Glutamatergic_L5 PT CTX_59_50530",0.52824038385288
"Camkmt17",86.3252913087613,46.2365591397849,"Camkmt","Glutamatergic_L5/6 IT TPE-ENT_93_50530",-0.32637517375447
"Calm117",1164.42236047083,100,"Calm1","Glutamatergic_L5/6 IT TPE-ENT_93_50530",-0.398605790870965
"Calm217",2018.11337828082,100,"Calm2","Glutamatergic_L5/6 IT TPE-ENT_93_50530",0.195730730091942
"Calm317",837.375424531922,98.9247311827957,"Calm3","Glutamatergic_L5/6 IT TPE-ENT_93_50530",-0.382928309016571
"Actb17",809.394137249534,94.6236559139785,"Actb","Glutamatergic_L5/6 IT TPE-ENT_93_50530",-1.07442289588929
"Camkmt18",102.638534369912,60.4166666666667,"Camkmt","Glutamatergic_L5/6 NP CTX_48_50530",0.602126837597744
"Calm118",1286.44546134082,100,"Calm1","Glutamatergic_L5/6 NP CTX_48_50530",0.706666170444096
"Calm218",1923.00191868214,100,"Calm2","Glutamatergic_L5/6 NP CTX_48_50530",-0.261320705090284
"Calm318",962.663977029054,100,"Calm3","Glutamatergic_L5/6 NP CTX_48_50530",1.43199183499607
"Actb18",691.262074408218,97.9166666666667,"Actb","Glutamatergic_L5/6 NP CTX_48_50530",-1.28885496547574
"Camkmt19",103.499746403828,50.8928571428571,"Camkmt","Glutamatergic_L6 CT CTX_112_50530",0.651144503962054
"Calm119",1127.48727315475,98.2142857142857,"Calm1","Glutamatergic_L6 CT CTX_112_50530",-0.733159790139448
"Calm219",1939.37290393309,100,"Calm2","Glutamatergic_L6 CT CTX_112_50530",-0.182651085931159
"Calm319",851.363802054161,98.2142857142857,"Calm3","Glutamatergic_L6 CT CTX_112_50530",-0.180293769458414
"Actb19",1407.65191149478,97.3214285714286,"Actb","Glutamatergic_L6 CT CTX_112_50530",0.0115282810567636
"Camkmt20",93.6028810116776,45.6989247311828,"Camkmt","Glutamatergic_L6 IT CTX_186_50530",0.0878439150940249
"Calm120",1289.68470715411,99.4623655913979,"Calm1","Glutamatergic_L6 IT CTX_186_50530",0.736006906318763
"Calm220",2064.06757157395,100,"Calm2","Glutamatergic_L6 IT CTX_186_50530",0.416560376549808
"Calm320",876.655257425088,97.3118279569892,"Calm3","Glutamatergic_L6 IT CTX_186_50530",0.186076269218061
"Actb20",921.626566397015,96.7741935483871,"Actb","Glutamatergic_L6 IT CTX_186_50530",-0.870699778913529
"Camkmt21",93.860391559222,47.4926253687316,"Camkmt","Glutamatergic_L6b CTX_1017_50530",0.102500661177142
